cao_code,name,description,nfq_level,duration,tags,course_url,college_id,points,entry_requirements,career_info,created_at,source_page,keywords
,Audio & Music Technology,,8,,"Arts, STEM",https://www.qualifax.ie/course/108037,1,0,,,2025-01-25T15:00:00,45," stem, arts, audio, music, technology"
,Automation & Data Analysis for Process Control,,8,,STEM,https://www.qualifax.ie/course/223486,1,0,,,2025-01-25T15:00:00,46,"analysis, automation, control, data, process, stem"
,Automobile Technology - Moylish,,8,,STEM,https://www.qualifax.ie/course/223978,1,0,,,2025-01-25T15:00:00,46,"automobile, moylish, stem, technology"
,Automotive Business Management & Technology - Cork,,8,,"Business, STEM",https://www.qualifax.ie/course/106397,1,0,,,2025-01-25T15:00:00,46," stem, automotive, business, cork, management, technology"
,Automotive Engineer Assessor IAEA - Bolton Street,,8,,STEM,https://www.qualifax.ie/course/220243,1,0,,,2025-01-25T15:00:00,46,"assessor, automotive, bolton, engineer, iaea, stem, street"
,Automotive Management & Technology - Advanced Entry - Bolton Street,,8,,"Business, STEM",https://www.qualifax.ie/course/224009,1,0,,,2025-01-25T15:00:00,46," stem, advanced, automotive, bolton, business, entry, management, street, technology"
,Automotive Management & Technology - Bolton Street,,8,,"Business, STEM",https://www.qualifax.ie/course/1931,1,0,,,2025-01-25T15:00:00,46," stem, automotive, bolton, business, management, street, technology"
,Automotive Technology,,8,,STEM,https://www.qualifax.ie/course/67275,1,0,,,2025-01-25T15:00:00,46,"automotive, stem, technology"
,Automotive Technology & Management - Cork,,8,,"Business, STEM",https://www.qualifax.ie/course/3145,1,0,,,2025-01-25T15:00:00,46," stem, automotive, business, cork, management, technology"
,Autonomous Vehicles Engineering - Limerick,,8,,STEM,https://www.qualifax.ie/course/224535,1,0,,,2025-01-25T15:00:00,46,"autonomous, engineering, limerick, stem, vehicles"
,Aviation Technology - Bolton Street,,8,,STEM,https://www.qualifax.ie/course/55267,1,0,,,2025-01-25T15:00:00,46,"aviation, bolton, stem, street, technology"
,Beauty - Nail Technology,,8,,STEM,https://www.qualifax.ie/course/222568,1,0,,,2025-01-25T15:00:00,49,"beauty, nail, stem, technology"
,Beauty Therapy with Nail Technology,,8,,"Health, STEM",https://www.qualifax.ie/course/2268,1,0,,,2025-01-25T15:00:00,51," stem, beauty, health, nail, technology, therapy"
,Behavioural Neuroscience,,8,,STEM,https://www.qualifax.ie/course/108175,1,0,,,2025-01-25T15:00:00,51,"behavioural, neuroscience, stem"
,Bicycle Engineering Academy,,8,,STEM,https://www.qualifax.ie/providers/bicycle-engineering-academy,1,0,,,2025-01-25T15:00:00,52,"academy, bicycle, engineering, stem"
,Big Data Management & Analytics,,8,,"Business, STEM",https://www.qualifax.ie/course/87734,1,0,,,2025-01-25T15:00:00,52," stem, analytics, big, business, data, management"
,Bioanalysis & Biotechnology - Moylish,,8,,STEM,https://www.qualifax.ie/course/10016,1,0,,,2025-01-25T15:00:00,53,"bioanalysis, biotechnology, moylish, stem"
,Bioanalytical Science - Letterkenny,,8,,STEM,https://www.qualifax.ie/course/113990,1,0,,,2025-01-25T15:00:00,53,"bioanalytical, letterkenny, science, stem"
,Biochemistry,,8,,STEM,https://www.qualifax.ie/course/1332,1,0,,,2025-01-25T15:00:00,53,"biochemistry, stem"
,Biochemistry - Research,,8,,STEM,https://www.qualifax.ie/course/55340,1,0,,,2025-01-25T15:00:00,53,"biochemistry, research, stem"
,Biochemistry - Structured,,8,,STEM,https://www.qualifax.ie/course/59631,1,0,,,2025-01-25T15:00:00,53,"biochemistry, stem, structured"
,Biochemistry & Immunology - Research,,8,,STEM,https://www.qualifax.ie/course/56154,1,0,,,2025-01-25T15:00:00,53,"biochemistry, immunology, research, stem"
,Biochemistry with Professional Studies,,8,,STEM,https://www.qualifax.ie/course/81296,1,0,,,2025-01-25T15:00:00,53,"biochemistry, professional, stem, studies"
,Bioinformatics & Computational Biology,,8,,STEM,https://www.qualifax.ie/course/39871,1,0,,,2025-01-25T15:00:00,54,"bioinformatics, biology, computational, stem"
,Biological & Biomolecular Science - Negotiated Learning,,8,,STEM,https://www.qualifax.ie/course/88333,1,0,,,2025-01-25T15:00:00,54,"biological, biomolecular, learning, negotiated, science, stem"
,Biological & Geographical Sciences,,8,,STEM,https://www.qualifax.ie/course/107045,1,0,,,2025-01-25T15:00:00,54,"biological, geographical, sciences, stem"
,Biological Sciences,,8,,STEM,https://www.qualifax.ie/course/420,1,0,,,2025-01-25T15:00:00,54,"biological, sciences, stem"
,Biological Sciences - General Entry,,8,,STEM,https://www.qualifax.ie/course/109619,1,0,,,2025-01-25T15:00:00,54,"biological, entry, general, sciences, stem"
,Biological Sciences - Research,,8,,STEM,https://www.qualifax.ie/course/108317,1,0,,,2025-01-25T15:00:00,54,"biological, research, sciences, stem"
,Biological Sciences with Professional Studies,,8,,STEM,https://www.qualifax.ie/course/44726,1,0,,,2025-01-25T15:00:00,54,"biological, professional, sciences, stem, studies"
,Biology,,8,,STEM,https://www.qualifax.ie/course/110637,1,0,,,2025-01-25T15:00:00,54,"biology, stem"
,Biology - Marine Biology,,8,,STEM,https://www.qualifax.ie/course/40419,1,0,,,2025-01-25T15:00:00,54,"biology, marine, stem"
,Biology - Marine Biology Conversion Programme,,8,,STEM,https://www.qualifax.ie/course/82830,1,0,,,2025-01-25T15:00:00,54,"biology, conversion, marine, stem"
,Biology - Research,,8,,STEM,https://www.qualifax.ie/course/25013,1,0,,,2025-01-25T15:00:00,54,"biology, research, stem"
,Biology with Chemistry / Physics / Agricultural Science - Teacher Education - Second Level Teaching,,8,,"Education, STEM",https://www.qualifax.ie/course/3296,1,0,,,2025-01-25T15:00:00,54," stem, agricultural, biology, chemistry, education, level, physics, science, second, teacher, teaching"
,Biology with Optional Placement Year,,8,,STEM,https://www.qualifax.ie/course/7762,1,0,,,2025-01-25T15:00:00,54,"biology, optional, placement, stem, year"
,Biomedical & BioIndustrial Sciences - Sligo,,8,,"Health, STEM",https://www.qualifax.ie/course/94249,1,0,,,2025-01-25T15:00:00,54," stem, bioindustrial, biomedical, health, sciences, sligo"
,Biomedical & Pharmaceutical Science,,8,,"Health, STEM",https://www.qualifax.ie/course/219183,1,0,,,2025-01-25T15:00:00,55," stem, biomedical, health, pharmaceutical, science"
,Biomedical Engineering,,8,,"Health, STEM",https://www.qualifax.ie/course/110563,1,0,,,2025-01-25T15:00:00,55," stem, biomedical, engineering, health"
,Biomedical Engineering & Regenerative Medicine - BMERM - Structured,,8,,"Health, STEM",https://www.qualifax.ie/course/104675,1,0,,,2025-01-25T15:00:00,55," stem, biomedical, bmerm, engineering, health, medicine, regenerative, structured"
,Biomedical Engineering Science - Structured,,8,,"Health, STEM",https://www.qualifax.ie/course/65809,1,0,,,2025-01-25T15:00:00,55," stem, biomedical, engineering, health, science, structured"
,Biomedical Health & Life Sciences,,8,,"Health, STEM",https://www.qualifax.ie/course/13421,1,0,,,2025-01-25T15:00:00,55," stem, biomedical, health, life, sciences"
,Biomedical Science,,8,,"Health, STEM",https://www.qualifax.ie/course/2452,1,0,,,2025-01-25T15:00:00,55," stem, biomedical, health, science"
,Biomedical Science - Laboratory Techniques,,8,,"Health, STEM",https://www.qualifax.ie/course/94458,1,0,,,2025-01-25T15:00:00,55," stem, biomedical, health, laboratory, science, techniques"
,Biomedical Science - Online,,8,,"Health, STEM",https://www.qualifax.ie/course/108388,1,0,,,2025-01-25T15:00:00,55," stem, biomedical, health, online, science"
,Biomedical Science (With Links to PE Teaching),,8,,"Education, Health, STEM",https://www.qualifax.ie/course/113192,1,0,,,2025-01-25T15:00:00,55," health,  stem, biomedical, education, links, science, teaching"
,Biomedical Science & Engineering - Research,,8,,"Health, STEM",https://www.qualifax.ie/course/55353,1,0,,,2025-01-25T15:00:00,55," stem, biomedical, engineering, health, research, science"
,Biomedical Sciences,,8,,"Health, STEM",https://www.qualifax.ie/course/222496,1,0,,,2025-01-25T15:00:00,55," stem, biomedical, health, sciences"
,Biomedical Sciences - Intercalated,,8,,"Health, STEM",https://www.qualifax.ie/course/93500,1,0,,,2025-01-25T15:00:00,55," stem, biomedical, health, intercalated, sciences"
,Biomedical Sciences - Research Programmes,,8,,"Health, STEM",https://www.qualifax.ie/course/94033,1,0,,,2025-01-25T15:00:00,56," stem, biomedical, health, programmes, research, sciences"
,Biomolecular Science,,8,,STEM,https://www.qualifax.ie/course/112703,1,0,,,2025-01-25T15:00:00,56,"biomolecular, science, stem"
,Biomolecular Science - Advanced Entry - Grangegorman,,8,,STEM,https://www.qualifax.ie/course/9259,1,0,,,2025-01-25T15:00:00,56,"advanced, biomolecular, entry, grangegorman, science, stem"
,Biopharmaceutical Chemistry,,8,,STEM,https://www.qualifax.ie/course/29285,1,0,,,2025-01-25T15:00:00,56,"biopharmaceutical, chemistry, stem"
,Biopharmaceutical Engineering,,8,,STEM,https://www.qualifax.ie/course/218860,1,0,,,2025-01-25T15:00:00,56,"biopharmaceutical, engineering, stem"
,Biopharmaceutical Engineering with a Year in Industry,,8,,STEM,https://www.qualifax.ie/course/222280,1,0,,,2025-01-25T15:00:00,56,"biopharmaceutical, engineering, industry, stem, year"
,Biopharmaceutical Science,,8,,STEM,https://www.qualifax.ie/course/36275,1,0,,,2025-01-25T15:00:00,56,"biopharmaceutical, science, stem"
,BioPharmaceutical Science - Sligo,,8,,STEM,https://www.qualifax.ie/course/109117,1,0,,,2025-01-25T15:00:00,56,"biopharmaceutical, science, sligo, stem"
,Biopharmaceutical Technology - Athlone,,8,,STEM,https://www.qualifax.ie/course/104720,1,0,,,2025-01-25T15:00:00,57,"athlone, biopharmaceutical, stem, technology"
,Bioprocess Engineering - Sligo,,8,,STEM,https://www.qualifax.ie/course/90105,1,0,,,2025-01-25T15:00:00,57,"bioprocess, engineering, sligo, stem"
,Biosciences - Advanced Entry - Grangegorman,,8,,STEM,https://www.qualifax.ie/course/224013,1,0,,,2025-01-25T15:00:00,57,"advanced, biosciences, entry, grangegorman, stem"
,Biosciences - Applied Biosciences - Athlone,,8,,STEM,https://www.qualifax.ie/course/65666,1,0,,,2025-01-25T15:00:00,57,"applied, athlone, biosciences, stem"
,Biosciences - Grangegorman,,8,,STEM,https://www.qualifax.ie/course/29252,1,0,,,2025-01-25T15:00:00,57,"biosciences, grangegorman, stem"
,Biosciences - Laboratory Techniques,,8,,STEM,https://www.qualifax.ie/course/223076,1,0,,,2025-01-25T15:00:00,57,"biosciences, laboratory, stem, techniques"
,Biotechnology,,8,,STEM,https://www.qualifax.ie/course/1701,1,0,,,2025-01-25T15:00:00,57,"biotechnology, stem"
,Biotechnology - Athlone,,8,,STEM,https://www.qualifax.ie/course/59357,1,0,,,2025-01-25T15:00:00,57,"athlone, biotechnology, stem"
,Biotechnology - Grangegorman,,8,,STEM,https://www.qualifax.ie/course/218352,1,0,,,2025-01-25T15:00:00,57,"biotechnology, grangegorman, stem"
