cao_code,name,description,nfq_level,duration,tags,course_url,college_id,points,entry_requirements,career_info,created_at,source_page
,Airline & Travel Industry Studies,,8,,General,https://www.qualifax.ie/course/744,1,0,,,2025-01-25T15:00:00,16
,Airline Airport & Aviation Management,,8,,Business,https://www.qualifax.ie/course/115420,1,0,,,2025-01-25T15:00:00,16
,Airport Business Studies,,8,,Business,https://www.qualifax.ie/course/95352,1,0,,,2025-01-25T15:00:00,16
,Airworthiness,,8,,General,https://www.qualifax.ie/course/110174,1,0,,,2025-01-25T15:00:00,16
,All Ireland Inst of Hospice & Palliative Care,,8,,Health,https://www.qualifax.ie/providers/all-ireland-inst-of-hospice-palliative-care,1,0,,,2025-01-25T15:00:00,16
,All Schools,,8,,General,https://www.qualifax.ie/providers/all-schools,1,0,,,2025-01-25T15:00:00,16
,Allergy & Clinical Immunology,,8,,General,https://www.qualifax.ie/course/115183,1,0,,,2025-01-25T15:00:00,16
,Allied Health - Structured Research,,8,,Health,https://www.qualifax.ie/course/112579,1,0,,,2025-01-25T15:00:00,16
,Alternative Health & Well-Being Therapies,,8,,Health,https://www.qualifax.ie/course/1679,1,0,,,2025-01-25T15:00:00,16
,American College Dublin,,8,,General,https://www.qualifax.ie/providers/american-college-dublin,1,0,,,2025-01-25T15:00:00,16
,American Politics & Foreign Policy,,8,,General,https://www.qualifax.ie/course/93590,1,0,,,2025-01-25T15:00:00,16
,American Politics & Foreign Policy,,8,,General,https://www.qualifax.ie/course/93592,1,0,,,2025-01-25T15:00:00,16
,American Studies - Research,,8,,General,https://www.qualifax.ie/course/26048,1,0,,,2025-01-25T15:00:00,16
,An Cosan,,8,,General,https://www.qualifax.ie/providers/an-cosan,1,0,,,2025-01-25T15:00:00,16
,An Introduction to Clinical Audit,,8,,General,https://www.qualifax.ie/course/221904,1,0,,,2025-01-25T15:00:00,16
,An Tochar Adult Education Centre,,8,,Education,https://www.qualifax.ie/providers/an-tochar-adult-education-centre,1,0,,,2025-01-25T15:00:00,16
,Anaesthesia - Structured,,8,,General,https://www.qualifax.ie/course/55225,1,0,,,2025-01-25T15:00:00,16
,Analytical & Pharmaceutical Chemistry - Cork,,8,,General,https://www.qualifax.ie/course/371,1,0,,,2025-01-25T15:00:00,16
,Analytical Chemistry - Environmental Forensic & Pharmaceutical - Grangegorman,,8,,General,https://www.qualifax.ie/course/2555,1,0,,,2025-01-25T15:00:00,16
,Analytical Chemistry with Quality Assurance - Cork,,8,,General,https://www.qualifax.ie/course/33304,1,0,,,2025-01-25T15:00:00,16
,Analytical Science with Quality Management - Waterford,,8,,STEM,https://www.qualifax.ie/course/82816,1,0,,,2025-01-25T15:00:00,16
,Analytics - Galway,,8,,General,https://www.qualifax.ie/course/112858,1,0,,,2025-01-25T15:00:00,16
,Anatomy - Structured,,8,,General,https://www.qualifax.ie/course/108069,1,0,,,2025-01-25T15:00:00,17
,Anatomy & Physiology,,8,,General,https://www.qualifax.ie/course/116058,1,0,,,2025-01-25T15:00:00,17
,Anatomy & Physiology,,8,,General,https://www.qualifax.ie/course/108868,1,0,,,2025-01-25T15:00:00,17
,Anatomy & Physiology,,8,,General,https://www.qualifax.ie/course/111791,1,0,,,2025-01-25T15:00:00,17
,Anatomy & Physiology,,8,,General,https://www.qualifax.ie/course/223585,1,0,,,2025-01-25T15:00:00,17
,Anatomy & Physiology - Healthcare,,8,,Health,https://www.qualifax.ie/course/223155,1,0,,,2025-01-25T15:00:00,17
,Anatomy & Physiology - Online,,8,,General,https://www.qualifax.ie/course/48539,1,0,,,2025-01-25T15:00:00,17
,Anatomy & Physiology - Online course,,8,,General,https://www.qualifax.ie/course/116390,1,0,,,2025-01-25T15:00:00,17
,Anatomy Physiology & Massage - Holistic Massage,,8,,General,https://www.qualifax.ie/course/85323,1,0,,,2025-01-25T15:00:00,17
,Ancient & Medieval History & Culture,,8,,General,https://www.qualifax.ie/course/34300,1,0,,,2025-01-25T15:00:00,17
,Ancient History & Archaeology & Geography,,8,,General,https://www.qualifax.ie/course/121,1,0,,,2025-01-25T15:00:00,17
,Ancient History & Archaeology & History,,8,,General,https://www.qualifax.ie/course/103962,1,0,,,2025-01-25T15:00:00,17
,Ancient History & Archaeology & History of Art & Architecture,,8,,Arts,https://www.qualifax.ie/course/103963,1,0,,,2025-01-25T15:00:00,17
,Ancient History & Archaeology & Modern Language - Early Irish or French or German or Irish or Russian or Spanish,,8,,General,https://www.qualifax.ie/course/103964,1,0,,,2025-01-25T15:00:00,17
,Ancient History & Archaeology & Religion,,8,,General,https://www.qualifax.ie/course/103965,1,0,,,2025-01-25T15:00:00,17
,Ancient Medieval Languages,,8,,General,https://www.qualifax.ie/course/101635,1,0,,,2025-01-25T15:00:00,17
,Anderlift Safety Services,,8,,General,https://www.qualifax.ie/providers/anderlift-safety-services,1,0,,,2025-01-25T15:00:00,17
,Android Mobile Application Development - Online,,8,,General,https://www.qualifax.ie/course/99949,1,0,,,2025-01-25T15:00:00,17
,Android Mobile Application Development - Online,,8,,General,https://www.qualifax.ie/course/59844,1,0,,,2025-01-25T15:00:00,17
,Animal & Agri-Sciences - Pre-University,,8,,STEM,https://www.qualifax.ie/course/49107,1,0,,,2025-01-25T15:00:00,17
,Animal Anatomy & Physiology,,8,,General,https://www.qualifax.ie/course/223607,1,0,,,2025-01-25T15:00:00,17
,Animal Behaviour,,8,,General,https://www.qualifax.ie/course/223611,1,0,,,2025-01-25T15:00:00,17
,Animal Behaviour & Welfare,,8,,General,https://www.qualifax.ie/course/19988,1,0,,,2025-01-25T15:00:00,17
,Animal Behaviour & Welfare,,8,,General,https://www.qualifax.ie/course/222054,1,0,,,2025-01-25T15:00:00,17
,Animal Behaviour & Welfare - Letterkenny,,8,,General,https://www.qualifax.ie/course/98627,1,0,,,2025-01-25T15:00:00,17
,Animal Bioscience - Kerry,,8,,STEM,https://www.qualifax.ie/course/98986,1,0,,,2025-01-25T15:00:00,18
,Animal Care,,8,,Health,https://www.qualifax.ie/course/40592,1,0,,,2025-01-25T15:00:00,18
,Animal Care,,8,,Health,https://www.qualifax.ie/course/27592,1,0,,,2025-01-25T15:00:00,18
,Animal Care,,8,,Health,https://www.qualifax.ie/course/3316,1,0,,,2025-01-25T15:00:00,18
,Animal Care,,8,,Health,https://www.qualifax.ie/course/75745,1,0,,,2025-01-25T15:00:00,18
,Animal Care,,8,,Health,https://www.qualifax.ie/course/100070,1,0,,,2025-01-25T15:00:00,18
,Animal Care,,8,,Health,https://www.qualifax.ie/course/78075,1,0,,,2025-01-25T15:00:00,18
,Animal Care,,8,,Health,https://www.qualifax.ie/course/222510,1,0,,,2025-01-25T15:00:00,18
,Animal Care,,8,,Health,https://www.qualifax.ie/course/83899,1,0,,,2025-01-25T15:00:00,18
,Animal Care,,8,,Health,https://www.qualifax.ie/course/105862,1,0,,,2025-01-25T15:00:00,18
,Animal Care,,8,,Health,https://www.qualifax.ie/course/56680,1,0,,,2025-01-25T15:00:00,18
,Animal Care,,8,,Health,https://www.qualifax.ie/course/115817,1,0,,,2025-01-25T15:00:00,18
,Animal Care,,8,,Health,https://www.qualifax.ie/course/223644,1,0,,,2025-01-25T15:00:00,18
,Animal Care - Small Animal Husbandry & Housing,,8,,Health,https://www.qualifax.ie/course/223614,1,0,,,2025-01-25T15:00:00,18
,Animal Care - Animal Care Assistant,,8,,Health,https://www.qualifax.ie/course/32284,1,0,,,2025-01-25T15:00:00,18
,Animal Care - Canine Husbandry,,8,,Health,https://www.qualifax.ie/course/21593,1,0,,,2025-01-25T15:00:00,18
,Animal Care - Companion & Captive Animal,,8,,Health,https://www.qualifax.ie/course/69460,1,0,,,2025-01-25T15:00:00,18
,Animal Care - Introduction to Dog Grooming,,8,,Health,https://www.qualifax.ie/course/1408,1,0,,,2025-01-25T15:00:00,18
,Animal Care - Veterinary Assistant,,8,,Health,https://www.qualifax.ie/course/2449,1,0,,,2025-01-25T15:00:00,18
,Animal Care - Year 1,,8,,Health,https://www.qualifax.ie/course/10375,1,0,,,2025-01-25T15:00:00,18
,Animal Care & Equine Studies,,8,,Health,https://www.qualifax.ie/course/95195,1,0,,,2025-01-25T15:00:00,18
,Animal Care & Grooming,,8,,Health,https://www.qualifax.ie/course/222601,1,0,,,2025-01-25T15:00:00,18
,Animal Care & Management - Pre-University,,8,,Business,https://www.qualifax.ie/course/3722,1,0,,,2025-01-25T15:00:00,18
,Animal Care Assistant,,8,,Health,https://www.qualifax.ie/course/33656,1,0,,,2025-01-25T15:00:00,18
,Animal Care Assistant,,8,,Health,https://www.qualifax.ie/course/110526,1,0,,,2025-01-25T15:00:00,18
,Animal Care Enterprise,,8,,Health,https://www.qualifax.ie/course/33283,1,0,,,2025-01-25T15:00:00,19
,Animal Care with Grooming,,8,,Health,https://www.qualifax.ie/course/219624,1,0,,,2025-01-25T15:00:00,19
,Animal Care with Veterinary Skills,,8,,Health,https://www.qualifax.ie/course/31621,1,0,,,2025-01-25T15:00:00,19
,Animal Grooming,,8,,General,https://www.qualifax.ie/course/223598,1,0,,,2025-01-25T15:00:00,19
,Animal Grooming,,8,,General,https://www.qualifax.ie/course/223656,1,0,,,2025-01-25T15:00:00,19
,Animal Grooming,,8,,General,https://www.qualifax.ie/course/220929,1,0,,,2025-01-25T15:00:00,19
,Animal Grooming,,8,,General,https://www.qualifax.ie/course/223661,1,0,,,2025-01-25T15:00:00,19
,Animal Grooming,,8,,General,https://www.qualifax.ie/course/223610,1,0,,,2025-01-25T15:00:00,19
,Animal Grooming,,8,,General,https://www.qualifax.ie/course/71562,1,0,,,2025-01-25T15:00:00,19
,Animal Grooming,,8,,General,https://www.qualifax.ie/course/109416,1,0,,,2025-01-25T15:00:00,19
,Animal Grooming,,8,,General,https://www.qualifax.ie/course/221219,1,0,,,2025-01-25T15:00:00,19
,Animal Health Care,,8,,Health,https://www.qualifax.ie/course/105190,1,0,,,2025-01-25T15:00:00,19
,Animal Health Care,,8,,Health,https://www.qualifax.ie/course/219623,1,0,,,2025-01-25T15:00:00,19
,Animal Healthcare - Advanced,,8,,Health,https://www.qualifax.ie/course/94591,1,0,,,2025-01-25T15:00:00,19
,Animal Management,,8,,Business,https://www.qualifax.ie/course/113093,1,0,,,2025-01-25T15:00:00,19
,Animal Science,,8,,STEM,https://www.qualifax.ie/course/49020,1,0,,,2025-01-25T15:00:00,19
,Animal Science,,8,,STEM,https://www.qualifax.ie/course/77587,1,0,,,2025-01-25T15:00:00,19
,Animal Science,,8,,STEM,https://www.qualifax.ie/course/99215,1,0,,,2025-01-25T15:00:00,19
,Animal Science,,8,,STEM,https://www.qualifax.ie/course/223003,1,0,,,2025-01-25T15:00:00,19
,Animal Science,,8,,STEM,https://www.qualifax.ie/course/115572,1,0,,,2025-01-25T15:00:00,19
,Animal Science,,8,,STEM,https://www.qualifax.ie/course/33293,1,0,,,2025-01-25T15:00:00,19
,Animal Science,,8,,STEM,https://www.qualifax.ie/course/115391,1,0,,,2025-01-25T15:00:00,19
,Animal Science,,8,,STEM,https://www.qualifax.ie/course/224519,1,0,,,2025-01-25T15:00:00,19
,Animal Science,,8,,STEM,https://www.qualifax.ie/course/218648,1,0,,,2025-01-25T15:00:00,19
,Animal Science,,8,,STEM,https://www.qualifax.ie/course/218649,1,0,,,2025-01-25T15:00:00,19
,Animal Science,,8,,STEM,https://www.qualifax.ie/course/224522,1,0,,,2025-01-25T15:00:00,20
,Animal Science,,8,,STEM,https://www.qualifax.ie/course/115220,1,0,,,2025-01-25T15:00:00,20
,Animal Science,,8,,STEM,https://www.qualifax.ie/course/89769,1,0,,,2025-01-25T15:00:00,20
,Animal Science - Advanced,,8,,STEM,https://www.qualifax.ie/course/106020,1,0,,,2025-01-25T15:00:00,20
,Animal Science - Advanced,,8,,STEM,https://www.qualifax.ie/course/51563,1,0,,,2025-01-25T15:00:00,20
,Animal Science - Advanced,,8,,STEM,https://www.qualifax.ie/course/115585,1,0,,,2025-01-25T15:00:00,20
,Animal Science - Advanced,,8,,STEM,https://www.qualifax.ie/course/105354,1,0,,,2025-01-25T15:00:00,20
,Animal Science - Laboratory Techniques,,8,,STEM,https://www.qualifax.ie/course/223004,1,0,,,2025-01-25T15:00:00,20
,Animal Science & Care,,8,,STEM,https://www.qualifax.ie/course/99019,1,0,,,2025-01-25T15:00:00,20
,Animal Science & Care - Advanced,,8,,STEM,https://www.qualifax.ie/course/110804,1,0,,,2025-01-25T15:00:00,20
,Animal Science & Grooming,,8,,STEM,https://www.qualifax.ie/course/222599,1,0,,,2025-01-25T15:00:00,20
,Animal Science & Management,,8,,STEM,https://www.qualifax.ie/course/21596,1,0,,,2025-01-25T15:00:00,20
,Animal Science Industry,,8,,STEM,https://www.qualifax.ie/course/67563,1,0,,,2025-01-25T15:00:00,20
,Animal Welfare,,8,,General,https://www.qualifax.ie/course/223612,1,0,,,2025-01-25T15:00:00,20
,Animal Welfare,,8,,General,https://www.qualifax.ie/course/71564,1,0,,,2025-01-25T15:00:00,20
,Animal Welfare Officer Training (AWO),,8,,General,https://www.qualifax.ie/course/98708,1,0,,,2025-01-25T15:00:00,20
,Animal Welfare Training - Certificate of Competence (COC),,6,,General,https://www.qualifax.ie/course/88005,1,0,,,2025-01-25T15:00:00,20
,Animation,,8,,General,https://www.qualifax.ie/course/108022,1,0,,,2025-01-25T15:00:00,20
,Animation,,8,,General,https://www.qualifax.ie/course/113511,1,0,,,2025-01-25T15:00:00,20
,Animation,,8,,General,https://www.qualifax.ie/course/65607,1,0,,,2025-01-25T15:00:00,20
,Animation,,8,,General,https://www.qualifax.ie/course/108959,1,0,,,2025-01-25T15:00:00,20
,Animation,,8,,General,https://www.qualifax.ie/course/3535,1,0,,,2025-01-25T15:00:00,20
,Animation,,8,,General,https://www.qualifax.ie/course/101988,1,0,,,2025-01-25T15:00:00,20
,Animation,,8,,General,https://www.qualifax.ie/course/105800,1,0,,,2025-01-25T15:00:00,20
,Animation,,8,,General,https://www.qualifax.ie/course/1776,1,0,,,2025-01-25T15:00:00,20
,Animation,,8,,General,https://www.qualifax.ie/course/108050,1,0,,,2025-01-25T15:00:00,21
,Animation,,8,,General,https://www.qualifax.ie/course/221775,1,0,,,2025-01-25T15:00:00,21
,Animation - Creative Media,,8,,Arts,https://www.qualifax.ie/course/102621,1,0,,,2025-01-25T15:00:00,21
,Animation - Letterkenny,,8,,General,https://www.qualifax.ie/course/223935,1,0,,,2025-01-25T15:00:00,21
,Animation - Letterkenny,,8,,General,https://www.qualifax.ie/course/98619,1,0,,,2025-01-25T15:00:00,21
,Animation - Letterkenny,,8,,General,https://www.qualifax.ie/course/223415,1,0,,,2025-01-25T15:00:00,21
,Animation - Top Up,,8,,General,https://www.qualifax.ie/course/99025,1,0,,,2025-01-25T15:00:00,21
,Animation - Visual Media,,8,,Arts,https://www.qualifax.ie/course/115758,1,0,,,2025-01-25T15:00:00,21
,Animation - with Portfolio Preparation,,8,,General,https://www.qualifax.ie/course/59111,1,0,,,2025-01-25T15:00:00,21
,Animation & Game Design - Galway,,8,,Arts,https://www.qualifax.ie/course/113080,1,0,,,2025-01-25T15:00:00,21
,Animation & Illustration - Athlone,,8,,General,https://www.qualifax.ie/course/92780,1,0,,,2025-01-25T15:00:00,21
,Animation & Illustration - Athlone,,8,,General,https://www.qualifax.ie/course/116431,1,0,,,2025-01-25T15:00:00,21
,Animation & Motion Design - Clare Street,,8,,Arts,https://www.qualifax.ie/course/73585,1,0,,,2025-01-25T15:00:00,21
,Animation Drawing Studies,,8,,General,https://www.qualifax.ie/course/2645,1,0,,,2025-01-25T15:00:00,21
,Animation Industry,,8,,General,https://www.qualifax.ie/course/219117,1,0,,,2025-01-25T15:00:00,21
,Animation Visual Effect & Motion Design - Tertiary Education Programme,,8,,Arts,https://www.qualifax.ie/course/116007,1,0,,,2025-01-25T15:00:00,21
,Animation Visual Effects & Motion Design - Kerry,,8,,Arts,https://www.qualifax.ie/course/1295,1,0,,,2025-01-25T15:00:00,21
,Animation Visual Effects & Motion Design - Kerry,,8,,Arts,https://www.qualifax.ie/course/108480,1,0,,,2025-01-25T15:00:00,21
,Annual DkIT Guidance Counsellor & Careers Event,,8,,Health,https://www.qualifax.ie/events/annual-dkit-guidance-counsellor-careers-event,1,0,,,2025-01-25T15:00:00,21
,Anthropological Studies - Research,,8,,General,https://www.qualifax.ie/course/108316,1,0,,,2025-01-25T15:00:00,21
,Anthropology,,8,,General,https://www.qualifax.ie/course/93842,1,0,,,2025-01-25T15:00:00,21
,Anthropology,,8,,General,https://www.qualifax.ie/course/108319,1,0,,,2025-01-25T15:00:00,21
,Anthropology,,8,,General,https://www.qualifax.ie/course/3244,1,0,,,2025-01-25T15:00:00,21
,Anthropology,,8,,General,https://www.qualifax.ie/course/107061,1,0,,,2025-01-25T15:00:00,21
,Anthropology,,8,,General,https://www.qualifax.ie/course/74939,1,0,,,2025-01-25T15:00:00,21
,Anthropology,,8,,General,https://www.qualifax.ie/course/82205,1,0,,,2025-01-25T15:00:00,22
,Anthropology,,8,,General,https://www.qualifax.ie/course/103072,1,0,,,2025-01-25T15:00:00,22
,Anthropology - Research,,8,,General,https://www.qualifax.ie/course/25022,1,0,,,2025-01-25T15:00:00,22
,Anthropology - Research,,8,,General,https://www.qualifax.ie/course/112731,1,0,,,2025-01-25T15:00:00,22
,Anthropology & Archaeology,,8,,General,https://www.qualifax.ie/course/115045,1,0,,,2025-01-25T15:00:00,22
,Anthropology & English,,8,,General,https://www.qualifax.ie/course/22081,1,0,,,2025-01-25T15:00:00,22
,Anthropology & French,,8,,General,https://www.qualifax.ie/course/22117,1,0,,,2025-01-25T15:00:00,22
,Anthropology & History,,8,,General,https://www.qualifax.ie/course/22168,1,0,,,2025-01-25T15:00:00,22
,Anthropology & International Relations,,8,,General,https://www.qualifax.ie/course/110074,1,0,,,2025-01-25T15:00:00,22
,Anthropology & Irish,,8,,General,https://www.qualifax.ie/course/22150,1,0,,,2025-01-25T15:00:00,22
,Anthropology & Philosophy,,8,,General,https://www.qualifax.ie/course/110075,1,0,,,2025-01-25T15:00:00,22
,Anthropology & Politics,,8,,General,https://www.qualifax.ie/course/110076,1,0,,,2025-01-25T15:00:00,22
,Anthropology & Spanish,,8,,General,https://www.qualifax.ie/course/22202,1,0,,,2025-01-25T15:00:00,22
,Anyone 4 Science,,8,,STEM,https://www.qualifax.ie/providers/anyone-4-science,1,0,,,2025-01-25T15:00:00,22
,AONTAS,,8,,General,https://www.qualifax.ie/providers/aontas,1,0,,,2025-01-25T15:00:00,22
,AONTAS Adult Education Summit 2025,,8,,Education,https://www.qualifax.ie/events/aontas-adult-education-summit-2025,1,0,,,2025-01-25T15:00:00,22
,Apiculture - Bees & Beekeeping,,8,,General,https://www.qualifax.ie/course/111699,1,0,,,2025-01-25T15:00:00,22
,Appeals Result - Leaving Certificate Results 2025,,6,,General,https://www.qualifax.ie/events/appeals-result-leaving-certificate-results-2025,1,0,,,2025-01-25T15:00:00,22
,Application closing date for Online & Flexible Learning,,8,,General,https://www.qualifax.ie/events/application-closing-date-for-online-flexible-learning,1,0,,,2025-01-25T15:00:00,22
,Applications & Additional Requirements - Webinar,,8,,General,https://www.qualifax.ie/events/applications-additional-requirements-webinar-1,1,0,,,2025-01-25T15:00:00,22
,Applied & Medical Science,,8,,STEM,https://www.qualifax.ie/course/102953,1,0,,,2025-01-25T15:00:00,22
,Applied Addiction Recovery - Limerick,,8,,General,https://www.qualifax.ie/course/221734,1,0,,,2025-01-25T15:00:00,22
,Applied Addiction Studies & Community Development - Blended Learning,,8,,General,https://www.qualifax.ie/course/111305,1,0,,,2025-01-25T15:00:00,22
,Applied Addiction Studies & Community Development - Blended Learning,,8,,General,https://www.qualifax.ie/course/111303,1,0,,,2025-01-25T15:00:00,22
,Applied Alternative Investments,,8,,General,https://www.qualifax.ie/course/93813,1,0,,,2025-01-25T15:00:00,22
,Applied Approaches to Childhood Autism - Letterkenny,,8,,General,https://www.qualifax.ie/course/116089,1,0,,,2025-01-25T15:00:00,23
,Applied Artificial Intelligence - Carlow,,8,,Arts,https://www.qualifax.ie/course/112783,1,0,,,2025-01-25T15:00:00,23
,Applied Behaviour Analysis,,8,,General,https://www.qualifax.ie/course/93844,1,0,,,2025-01-25T15:00:00,23
,Applied Behaviour Analysis,,8,,General,https://www.qualifax.ie/course/28330,1,0,,,2025-01-25T15:00:00,23
,Applied Behaviour Analysis,,8,,General,https://www.qualifax.ie/course/24968,1,0,,,2025-01-25T15:00:00,23
,Applied Behaviour Analysis - Structured,,8,,General,https://www.qualifax.ie/course/49788,1,0,,,2025-01-25T15:00:00,23
,Applied Behavioural Analysis,,8,,General,https://www.qualifax.ie/course/108880,1,0,,,2025-01-25T15:00:00,23
,Applied Biology - Food Science,,8,,STEM,https://www.qualifax.ie/course/3363,1,0,,,2025-01-25T15:00:00,23
,Applied Biology - Limerick,,8,,General,https://www.qualifax.ie/course/43759,1,0,,,2025-01-25T15:00:00,23
,Applied Biology - Tallaght,,8,,General,https://www.qualifax.ie/course/86259,1,0,,,2025-01-25T15:00:00,23
,Applied Biomedical Science with DPP - Pathology,,8,,STEM,https://www.qualifax.ie/course/13387,1,0,,,2025-01-25T15:00:00,23
,Applied Biosciences - Cork,,8,,STEM,https://www.qualifax.ie/course/3028,1,0,,,2025-01-25T15:00:00,23
,Applied Brand Strategy & Identity - Letterkenny,,8,,General,https://www.qualifax.ie/course/115225,1,0,,,2025-01-25T15:00:00,23
,Applied Building Information Modelling & Management - Conversion Course - Bolton Street,,8,,Business,https://www.qualifax.ie/course/88357,1,0,,,2025-01-25T15:00:00,23
,Applied Building Repair & Conservation,,8,,General,https://www.qualifax.ie/course/19937,1,0,,,2025-01-25T15:00:00,23
,Applied Care Skills,,8,,Health,https://www.qualifax.ie/course/223478,1,0,,,2025-01-25T15:00:00,23
,Applied Catchment Science & Management,,8,,STEM,https://www.qualifax.ie/course/224539,1,0,,,2025-01-25T15:00:00,23
,Applied Clinical Data Analytics,,8,,STEM,https://www.qualifax.ie/course/218493,1,0,,,2025-01-25T15:00:00,23
,Applied Clinical Neuropsychology,,8,,General,https://www.qualifax.ie/course/115077,1,0,,,2025-01-25T15:00:00,23
,Applied Coastal & Marine Management,,8,,Business,https://www.qualifax.ie/course/82769,1,0,,,2025-01-25T15:00:00,23
,Applied Computer Networks & Security - Cyber Security - Online,,8,,STEM,https://www.qualifax.ie/course/113390,1,0,,,2025-01-25T15:00:00,23
,Applied Computer Networks Security - Cyber Security - Online,,8,,STEM,https://www.qualifax.ie/course/112347,1,0,,,2025-01-25T15:00:00,23
,Applied Culinary Nutrition - Tallaght,,8,,General,https://www.qualifax.ie/course/222019,1,0,,,2025-01-25T15:00:00,23
,Applied Cyber Security - Blanchardstown,,8,,General,https://www.qualifax.ie/course/98962,1,0,,,2025-01-25T15:00:00,23
,Applied Data Science & Analytics - Blanchardstown,,8,,STEM,https://www.qualifax.ie/course/218310,1,0,,,2025-01-25T15:00:00,23
,Applied Data Technologies - Letterkenny,,8,,STEM,https://www.qualifax.ie/course/116079,1,0,,,2025-01-25T15:00:00,24
,Applied Early Childhood Studies - Advanced Entry to Year 2 only,,8,,General,https://www.qualifax.ie/course/85047,1,0,,,2025-01-25T15:00:00,24
,Applied Ecology,,8,,General,https://www.qualifax.ie/course/222941,1,0,,,2025-01-25T15:00:00,24
,Applied Ecology,,8,,General,https://www.qualifax.ie/course/109333,1,0,,,2025-01-25T15:00:00,24
,Applied Ecology & Biodiversity,,8,,General,https://www.qualifax.ie/course/108673,1,0,,,2025-01-25T15:00:00,24
,Applied Ecology & Biodiversity Studies,,8,,General,https://www.qualifax.ie/course/109002,1,0,,,2025-01-25T15:00:00,24
,Applied Environmental Science,,8,,STEM,https://www.qualifax.ie/course/19378,1,0,,,2025-01-25T15:00:00,24
,Applied Fire Safety Management - Letterkenny,,8,,Business,https://www.qualifax.ie/course/109142,1,0,,,2025-01-25T15:00:00,24
,Applied Freshwater & Marine Biology - Galway,,8,,General,https://www.qualifax.ie/course/13170,1,0,,,2025-01-25T15:00:00,24
,Applied Freshwater & Marine Biology - Galway,,8,,General,https://www.qualifax.ie/course/13183,1,0,,,2025-01-25T15:00:00,24
,Applied Health & Wellness Coaching - Sligo St. Angela's,,8,,Health,https://www.qualifax.ie/course/116129,1,0,,,2025-01-25T15:00:00,24
,Applied Health & Wellness Coaching - Sligo St. Angela's,,8,,Health,https://www.qualifax.ie/course/116128,1,0,,,2025-01-25T15:00:00,24
,Applied Health & Wellness Coaching - Sligo St. Angela's,,8,,Health,https://www.qualifax.ie/course/95354,1,0,,,2025-01-25T15:00:00,24
,Applied Health Care - Tertiary Education Programme,,8,,Health,https://www.qualifax.ie/course/219200,1,0,,,2025-01-25T15:00:00,24
,Applied Health Studies - Online,,8,,Health,https://www.qualifax.ie/course/218927,1,0,,,2025-01-25T15:00:00,24
,Applied HR Management for Irish Hotels & Guesthouses,,8,,Business,https://www.qualifax.ie/course/220467,1,0,,,2025-01-25T15:00:00,24
,Applied Industrial Science - Sligo,,8,,STEM,https://www.qualifax.ie/course/220187,1,0,,,2025-01-25T15:00:00,24
,Applied Industrial Science - Sligo,,8,,STEM,https://www.qualifax.ie/course/220186,1,0,,,2025-01-25T15:00:00,24
,Applied Information Technology,,8,,STEM,https://www.qualifax.ie/course/94844,1,0,,,2025-01-25T15:00:00,24
,Applied Intercultural Communications,,8,,General,https://www.qualifax.ie/course/222083,1,0,,,2025-01-25T15:00:00,24
,Applied Language & Translation Studies,,8,,General,https://www.qualifax.ie/course/3123,1,0,,,2025-01-25T15:00:00,24
,Applied Leadership & Management - Mayo,,8,,Business,https://www.qualifax.ie/course/223857,1,0,,,2025-01-25T15:00:00,24
,Applied Leadership & Management - Mayo,,8,,Business,https://www.qualifax.ie/course/221886,1,0,,,2025-01-25T15:00:00,24
,Applied Leadership & People Management - Extended Campus,,8,,Business,https://www.qualifax.ie/course/223538,1,0,,,2025-01-25T15:00:00,24
,Applied Linguistics,,8,,General,https://www.qualifax.ie/course/18858,1,0,,,2025-01-25T15:00:00,24
,Applied Linguistics,,8,,General,https://www.qualifax.ie/course/89864,1,0,,,2025-01-25T15:00:00,25
,Applied Linguistics - Structured,,8,,General,https://www.qualifax.ie/course/93967,1,0,,,2025-01-25T15:00:00,25
,Applied Linguistics & Intercultural Studies,,8,,General,https://www.qualifax.ie/course/108133,1,0,,,2025-01-25T15:00:00,25
,Applied Linguistics & Intercultural Studies - Research,,8,,General,https://www.qualifax.ie/course/115072,1,0,,,2025-01-25T15:00:00,25
,Applied Linguistics & Intercultural Studies - Research,,8,,General,https://www.qualifax.ie/course/115071,1,0,,,2025-01-25T15:00:00,25
,Applied Marketing & Design - Letterkenny,,8,,Business,https://www.qualifax.ie/course/113551,1,0,,,2025-01-25T15:00:00,25
,Applied Mathematics - Research,,8,,General,https://www.qualifax.ie/course/222043,1,0,,,2025-01-25T15:00:00,25
,Applied Mathematics - Structured,,8,,General,https://www.qualifax.ie/course/59630,1,0,,,2025-01-25T15:00:00,25
,Applied Mathematics & Physics,,8,,General,https://www.qualifax.ie/course/3641,1,0,,,2025-01-25T15:00:00,25
,Applied Mathematics & Physics,,8,,General,https://www.qualifax.ie/course/87,1,0,,,2025-01-25T15:00:00,25
,Applied Mathematics & Theoretical Physics,,8,,General,https://www.qualifax.ie/course/93601,1,0,,,2025-01-25T15:00:00,25
,Applied Medical Sciences - Sligo,,8,,STEM,https://www.qualifax.ie/course/109115,1,0,,,2025-01-25T15:00:00,25
,Applied Microbiology - Carlow,,8,,General,https://www.qualifax.ie/course/221729,1,0,,,2025-01-25T15:00:00,25
,Applied Microbiology - Carlow,,8,,General,https://www.qualifax.ie/course/221731,1,0,,,2025-01-25T15:00:00,25
