cao_code,name,description,nfq_level,duration,tags,course_url,college_id,points,entry_requirements,career_info,created_at,source_page
,Beauty & Spa Therapist,,8,,General,https://www.qualifax.ie/course/11369,1,0,,,2025-01-25T15:00:00,49
,Beauty Advanced - Senior Therapist,,8,,General,https://www.qualifax.ie/course/76723,1,0,,,2025-01-25T15:00:00,49
,Beauty Aesthetics & Body Treatments - Advanced,,8,,General,https://www.qualifax.ie/course/101999,1,0,,,2025-01-25T15:00:00,49
,Beauty Aesthetics Advanced - Non Medical,,8,,Health,https://www.qualifax.ie/course/83171,1,0,,,2025-01-25T15:00:00,49
,Beauty Consultancy,,8,,General,https://www.qualifax.ie/course/111720,1,0,,,2025-01-25T15:00:00,49
,Beauty Massage & Electrotherapy,,8,,Health,https://www.qualifax.ie/course/94744,1,0,,,2025-01-25T15:00:00,49
,Beauty Specialist,,8,,General,https://www.qualifax.ie/course/104960,1,0,,,2025-01-25T15:00:00,49
,Beauty Specialist & Retail Sales - Year 2,,8,,General,https://www.qualifax.ie/course/99254,1,0,,,2025-01-25T15:00:00,49
,Beauty Specialists,,8,,General,https://www.qualifax.ie/course/111722,1,0,,,2025-01-25T15:00:00,49
,Beauty Therapies - Advanced,,8,,General,https://www.qualifax.ie/course/218924,1,0,,,2025-01-25T15:00:00,49
